Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
3/4/2019,4500148234,50,,กระดาษเช็ดมือ Festa,5,EA,THB,900.00,"4,500.00",RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,10,,โอวัลตินชนิดเติม 1000 กรัม,1,EA,THB,"1,680.00","1,680.00",RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,20,,น้ำตาลทรายขาวมิตรผล,12,EA,THB,24.50,294.00,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,30,,กระดาษชำระ Kimsoft jumbo roll,3,EA,THB,640.00,"1,920.00",RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,40,,กระดาษเช็ดมือ Festa,8,EA,THB,900.00,"7,200.00",RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,50,,สบู่เหลวล้างมือ 3M ชมพู,4,EA,THB,120.00,480.00,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,60,,ถุงขยะ 30*40,25,EA,THB,39.00,975.00,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/28/2019,4500150350,70,,ถุงขยะ 24*28,25,EA,THB,39.00,975.00,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
3/1/2019,4500148784,10,,งานทำ Slop กันสาดชั้น 2 แผนก RD,1,JOB,THB,"5,500.00","5,500.00",RB11,RB0,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
3/1/2019,4500148786,10,,ซ่อมแซมเสาที่ชำรุด  Modification work,1,JOB,THB,"26,500.00","26,500.00",RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
3/21/2019,4500149953,10,,อุปกรณ์หุ้มขาเสาถัง K ที่ PD-2,1,JOB,THB,"29,950.00","29,950.00",RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
3/21/2019,4500149954,10,,ซ่อมแซมขาเสาถัง K ที่ PD-2,1,JOB,THB,"16,500.00","16,500.00",RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
3/15/2019,4500149500,10,,INVERTER ABB : ACS580-01-088A-4+J400,1,EA,THB,"100,000.00","100,000.00",RB11,RB1,RB00,1,BG00012653, POKIN ENGINEERING AND DE
3/12/2019,4500148967,10,,ซ่อม Hydraulic drum คันที่ 1/3,1,JOB,THB,"9,711.00","9,711.00",RB11,RB3,RB00,1,BG00012664, PREMIUM PRODUCTS INDUSTR
3/29/2019,4500150443,10,,ซ่อม Hydraulic drum คันที่ 2/3,1,JOB,THB,"9,405.00","9,405.00",RB11,RB3,RB00,1,BG00012664, PREMIUM PRODUCTS INDUSTR
3/28/2019,4500150392,10,,Sticker Prominate BMST-610CT,"5,000",EA,THB,4.00,"20,000.00",RB11,RB2,RB00,1,BG00012690, S.RUNGCHAI PUBLISHING  C
3/6/2019,4500148570,10,,ซ่อมเครื่อง Viscometer รุ่น LVDV-E,1,EA,THB,"7,600.00","7,600.00",RB11,RB1,RB00,1,BG00012711, SCIENTIFIC PROMOTION CO.
3/6/2019,4500148570,20,,ค่าบริการซ่อมเครื่อง,1,JOB,THB,"3,500.00","3,500.00",RB11,RB1,RB00,1,BG00012711, SCIENTIFIC PROMOTION CO.
3/6/2019,4500148570,30,,Delivery Charge,1,JOB,THB,700.00,700.00,RB11,RB1,RB00,1,BG00012711, SCIENTIFIC PROMOTION CO.
3/19/2019,4500149881,10,,ซ่อมเครื่อง Viscometer รุ่น LVDV-E,1,JOB,THB,"8,250.00","8,250.00",RB11,RB1,RB00,1,BG00012711, SCIENTIFIC PROMOTION CO.
3/8/2019,4500149603,10,,ส่งตัวอย่างตรวจสอบ 1 sample,1,EA,THB,"11,500.00","11,500.00",RB11,RB3,RB00,1,BG00012712, SGS (THAILAND) LTD.
3/7/2019,4500149317,10,,Service charge for DC-211,1,JOB,THB,"63,750.00","63,750.00",RB11,RB2,RB00,1,BG00012725, SIWA TESTING INSPECTION
3/6/2019,4500148472,10,,ซ่อมเครื่อง Viscometer รุ่น LVDV-E,1,EA,THB,"7,600.00","7,600.00",RB11,RB1,RB00,1,BG00012735, SPC CALIBRATION CENTER
3/6/2019,4500148472,20,,ค่าบริการซ่อมเครื่อง,1,JOB,THB,"3,500.00","3,500.00",RB11,RB1,RB00,1,BG00012735, SPC CALIBRATION CENTER
3/6/2019,4500148472,30,,Delivery Charge,1,JOB,THB,700.00,700.00,RB11,RB1,RB00,1,BG00012735, SPC CALIBRATION CENTER
3/25/2019,4500149848,10,,"บอลวาล์ว PVC 2""เกลียว",10,EA,THB,140.00,"1,400.00",RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
3/25/2019,4500149848,20,,"บอลวาล์วทองเหลืองชุบขาว VRF 2""",10,EA,THB,482.00,"4,820.00",RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
3/12/2019,4500148978,10,,ลัางถังพลาสติก 1000 ลิตร,25,EA,THB,800.00,"20,000.00",RB11,RB3,RB00,1,BG00012785, THEPRASIT BUSINESS LTD P
3/15/2019,4500149601,10,,"ล้างถังพลาสติกขนาด 1,000 ลิตร",27,EA,THB,800.00,"21,600.00",RB11,RB3,RB00,1,BG00012785, THEPRASIT BUSINESS LTD P
3/29/2019,4500150434,10,,กระป๋องเหลี่ยมวิลาศ 1/4 แกลลอน พร้อมฝา,500,EA,THB,20.00,"10,000.00",RB11,RB1,RB00,1,BG00012791," TINCAN INDUSTRY CO., LTD"
3/20/2019,4500149560,10,,Total Jarytherm DBT (200Kg)IRS=1.5 ถัง,1,EA,THB,"88,500.00","88,500.00",RB11,RB0,RB00,1,BG00012806, TOTAL OIL (THAILAND) CO.
3/20/2019,4500149560,20,,Total Jarytherm DBT (200Kg)IRW= 1.5 ถัง,1,EA,THB,"88,500.00","88,500.00",RB11,RB0,RB00,1,BG00012806, TOTAL OIL (THAILAND) CO.
3/19/2019,4500149468,10,,"ข้อต่อวาล์วซุปเปอร์ลีน 2"" อลูมิเนียม",10,EA,THB,850.00,"8,500.00",RB11,RB1,RB00,1,BG00012810, TSP PART AND ENGINEERING
3/19/2019,4500149468,20,,"ข้อต่อวาล์ว PVC 2""",10,EA,THB,520.00,"5,200.00",RB11,RB1,RB00,1,BG00012810, TSP PART AND ENGINEERING
3/12/2019,4500149325,10,,Chemical Testing,3,EA,THB,"4,200.00","12,600.00",RB11,RB1,RB00,1,BG00012812, TUV RHEINLAND THAILAND L
3/5/2019,4500148358,10,,ผ้ากรอง 150 mesh,106,M,THB,130.00,"13,780.00",RB11,RB1,RB00,1,BG00012825," V.S. BURLY GROUP CO., LT"
3/22/2019,4500150034,10,,Check Signal of Level in Tank (WH-IRW),1,JOB,THB,"24,050.00","24,050.00",RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
3/22/2019,4500150034,20,,Check Signal of Level in Tank (WH-IRS),1,JOB,THB,"24,050.00","24,050.00",RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
3/26/2019,4500150385,20,,Sample can (free of charge),500,PC,THB,0.00,0.00,RB11,RB0,RB00,1,BG00012851, NIHON GOSEI KAKO (THAILA
3/11/2019,4500149888,10,,เปลี่ยนน้ำมันเครื่อง F-11,1,JOB,THB,"5,922.50","5,922.50",RB11,RB1,RB00,1,BG00014490," Zen Service Co.,Ltd."
3/11/2019,4500149889,10,,เปลี่ยนน้ำมันเครื่อง F-11,1,JOB,THB,"5,922.50","5,922.50",RB11,RB1,RB00,1,BG00014490," Zen Service Co.,Ltd."
3/11/2019,4500149890,10,,เปลี่ยนน้ำมันเครื่อง F-16,1,JOB,THB,"5,922.50","5,922.50",RB11,RB1,RB00,1,BG00014490," Zen Service Co.,Ltd."
3/11/2019,4500149891,10,,ซ่อม Forklift F-4,1,JOB,THB,"8,022.50","8,022.50",RB11,RB3,RB00,1,BG00014490," Zen Service Co.,Ltd."
3/4/2019,4500149179,10,,GS Battery N150 12V 150AH,2,EA,THB,"6,300.00","12,600.00",RB11,RB1,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/6/2019,4500149181,10,,อุปกรณ์สำหรับซ่อมลิฟท์ขนของ 8 item (PD),1,JOB,THB,"2,320.00","2,320.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/6/2019,4500149181,20,,อุปกรณ์สำหรับซ่อมลิฟท์ขนของ 8 item (MA),1,JOB,THB,"3,500.00","3,500.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/6/2019,4500149181,30,,อุปกรณ์สำหรับซ่อมลิฟท์ขนของ 8 item (HR),1,JOB,THB,"1,995.00","1,995.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/7/2019,4500149183,10,,เหล็กแผ่นดำ 4'x8'x3 mm.,3,PC,THB,"2,580.00","7,740.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/7/2019,4500149183,20,,เหล็กแผ่นดำ 2'x2' หนา 4 mm.,18,EA,THB,530.00,"9,540.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/7/2019,4500149196,10,,อุปกรณ์เปลี่ยนยางล้อ BSA mixing tank(PD),1,JOB,THB,"15,900.00","15,900.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/7/2019,4500149196,20,,เปลี่ยนยางล้อ BSA mixing tank(MA),1,JOB,THB,"2,300.00","2,300.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/13/2019,4500149918,10,,"งานเปลี่ยนโช้คประตูเลื่อน,สายพาน RD",1,JOB,THB,"1,450.00","1,450.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/13/2019,4500149918,20,,"งานเปลี่ยนโช้คประตูเลื่อน,สายพาน MA",1,JOB,THB,"5,516.00","5,516.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/13/2019,4500149918,30,,"งานเปลี่ยนโช้คประตูเลื่อน,สายพาน WH",1,JOB,THB,"5,500.00","5,500.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/13/2019,4500149921,10,,เพิ่มความสูงHanrail(ท่อเหล็ก ข้องอ เหล็ก,1,JOB,THB,"7,810.00","7,810.00",RB11,RB3,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/11/2019,4500149923,10,,PHILIPS MERCURY LAMP HPL-N 250W E-40,12,JOB,THB,285.00,"3,420.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/11/2019,4500149923,20,,PHILIPS MERCURY LAMP HPL-N 250W E-40,12,JOB,THB,240.00,"2,880.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/11/2019,4500149923,30,,PHILIPS FLOOD LIGHT LED SMARTBRIGHT,1,EA,THB,"3,590.00","3,590.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/15/2019,4500149960,10,,อุปกรณ์ซ่อม BSA mixing tanks (MA),1,EA,THB,"11,225.00","11,225.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/15/2019,4500149960,20,,อุปกรณ์ซ่อม BSA mixing tanks (PD),1,EA,THB,"1,050.00","1,050.00",RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/21/2019,4500150080,10,,PULSARLUBE AUTO GREASE KLT1500/PL1 (IRW),1,EA,THB,"8,450.00","8,450.00",RB11,RB1,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/21/2019,4500150080,20,,PULSARLUBE AUTO GREASE KLT1500/PL1 (IRS),1,EA,THB,"8,450.00","8,450.00",RB11,RB1,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/21/2019,4500150081,10,,Hose loading from bulk to pump,1,JOB,THB,"14,190.00","14,190.00",RB11,RB3,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
3/15/2019,4500149594,10,,งานเปลี่ยนวาล์วท่อน้ำทิ้งสุขภัณฑ์ RD-CC,1,JOB,THB,"8,711.34","8,711.34",RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
3/15/2019,4500149594,20,,งานเปลี่ยนวาล์วท่อน้ำทิ้งสุขภัณฑ์ PD-IRW,1,JOB,THB,"1,840.20","1,840.20",RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
3/15/2019,4500149594,30,,งานปลี่ยนวาล์วท่อน้ำทิ้งสุขภัณฑ์ PD-IRS,1,JOB,THB,"1,840.21","1,840.21",RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
3/15/2019,4500149913,10,,งานซ่อมฝาท่อปูนหน้าอาคาร WH2(IRW),1,EA,THB,"7,654.64","7,654.64",RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
3/15/2019,4500149913,20,,งานซ่อมฝาท่อปูนหน้าอาคาร WH2(IRS),1,EA,THB,"7,654.64","7,654.64",RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
3/18/2019,4500149951,10,,"ย้ายชุด Fancoil unit ขนาด19,744 BTU",1,JOB,THB,"6,750.00","6,750.00",RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
3/18/2019,4500150189,10,,"ซ่อมเครื่องปรับอากาศ ขนาด40,722 BTU",1,SET,THB,"5,760.00","5,760.00",RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
3/18/2019,4500150193,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 80,000 BTU",1,JOB,THB,"69,700.00","69,700.00",RB11,RB1,RB00,1,BG00015913, Fresh Electric Technolog
3/18/2019,4500150194,10,,"ซ่อมเครื่องปรับอากาศ  ขนาด 28,000 BTU",1,JOB,THB,"22,500.00","22,500.00",RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
3/4/2019,4500148342,10,,กระดานไวท์บอร์ดแม่เหล็ก 90*120 ซม.,1,SET,THB,"2,530.37","2,530.37",RB11,RB0,RB00,1,BG00016130, COL Public Company Limit
3/15/2019,4500149327,10,,โต๊ะคอมพิวเตอร์ เชอร์รี่-ดำ STB Star,1,SET,THB,"1,265.19","1,265.19",RB11,RB0,RB00,1,BG00016130, COL Public Company Limit
3/15/2019,4500149328,10,,"พัดลมติดผนัง 16"" Hatari HT-W16M6",2,SET,THB,994.39,"1,988.78",RB11,RB2,RB00,1,BG00016130, COL Public Company Limit
3/8/2019,4500148688,10,,"PROPAN-2-OL,AR 4L.(IPA) LOBA",10,EA,THB,650.00,"6,500.00",RB11,RB3,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
3/8/2019,4500148688,20,,Toluene AR. Grade 2.5L/bot LOBA,4,EA,THB,430.00,"1,720.00",RB11,RB3,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
3/8/2019,4500148688,30,,Aqualine Karl Fisher Complete 5,3,EA,THB,"3,700.00","11,100.00",RB11,RB3,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
3/13/2019,4500150084,10,,Repair AC Motor 1 unit,1,JOB,THB,"6,790.00","6,790.00",RB11,RB2,RB00,1,BG00016469, Performance Industrial S
3/13/2019,4500150085,10,,Repair AC Motor Blower 1 unit,1,JOB,THB,"8,973.00","8,973.00",RB11,RB1,RB00,1,BG00016469, Performance Industrial S
