Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
12/18/2018,MA8674,1,ลูกปืน 6308 2Z/C3 SKF,ชิ้น,2,430,860,,Hardwarehouse,ZN-003
12/18/2018,MA8674,2,"ข้อลดเหลี่ยมเหล็ก 2 x 1-1/2""",ชิ้น,3,53,160,,Hardwarehouse,ZN-003
12/18/2018,MA8674,3,"สายอ่อนหน้าจาน 2"" x 50cm 10K",ชิ้น,1,820,820,,Hardwarehouse,ZN-003
12/18/2018,MA8674,4,"ข้อต่อสแตนเลส เกลียว 3/8""",ชิ้น,11,27,298,,Hardwarehouse,ZN-003
12/18/2018,MA8674,5,"ปลั๊กอุดสแตนเลส 3/8"" STD",ชิ้น,10,26,262,,Hardwarehouse,ZN-003
12/18/2018,MA8674,6,"นิปเปิ้ลสแตนเลส 3/8""",ชิ้น,10,25,252,,Hardwarehouse,ZN-003
12/18/2018,MA8678,1,"หัวน้อตสแตนเลส 3/4""",PK5,4,125,501,,Hardwarehouse,ZN-003
12/18/2018,MA8678,2,"ข้องอเหล็ก 90 1/2""",ชิ้น,5,13,65,,Hardwarehouse,ZN-003
12/18/2018,MA8678,3,"สวมยางลดเหล็ก 2""",ชิ้น,5,20,98,,Hardwarehouse,ZN-003
12/18/2018,MA8678,4,"น้อตสแตนเลส 3/4"" x 3""",ชิ้น,20,56,1121,,Hardwarehouse,ZN-003
12/19/2018,MA8679,1,"(TOPKEN) Mechanical Seal TK-S30 Size 1.250"" Mat l : Silicon Carbide / Silicon Carbide / Viton",set,1,7140,7140,,TK engineering and parts,ZN-003
12/19/2018,MA8683,1,ใบพัดมอเตอร์,ใบ,1,1440,1440,,KP-pincoupling,ZN-003
12/21/2018,MA8685,1,ALTECO EPOXY STEEL A+B (2TON ),set,10,150,1500,,Member tech,ZN-003
12/24/2018,MA8686,1,"ลูกลอยสแตนเลส 2"" CN",ชิ้น,1,1103,1103,,Hardwarehouse,ZN-003
12/24/2018,MA8686,2,"ข้อต่อเกลียวใน PVC หนา 2""",ชิ้น,5,26,131,,Hardwarehouse,ZN-003
12/24/2018,MA8686,3,"ข้อต่อ PVC 90 หนา 2""",ชิ้น,5,25,126,,Hardwarehouse,ZN-003
