Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
10/18/2018,4500139355,10,,งานแก้ไข สติมเทป DC-211,1,JOB,THB,6500,6500,RB11,RB2,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
10/18/2018,4500139355,20,,งานแก้ไข สติมเทป DC-622,1,JOB,THB,6500,6500,RB11,RB2,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
10/18/2018,4500139369,10,,Modify for PUD Project,1,SET,THB,226000,226000,RB11,RB1,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
10/18/2018,4500139371,10,,งานแก้ไข DC-622,1,JOB,THB,28000,28000,RB11,RB2,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
10/18/2018,4500139614,10,,ค่าเช่าเครนรถโฟคลิฟท์,1,JOB,THB,18000,18000,RB11,RB0,RB00,1,BG00012462," GEWINN ENGINEERING CO.,"
10/01/2018,4500137817,10,,Accessory for Production,1,SET,THB,92000,92000,RB11,RB1,RB00,1,BG00012463," GEWINN ENGINEERING CO.,"
10/08/2018,4500138124,10,,Toilet Improvement (30%),1,EA,THB,546000,546000,RB11,RB0,RB00,1,BG00012463," GEWINN ENGINEERING CO.,"
10/08/2018,4500138124,20,,Toilet Improvement (40%),1,EA,THB,728000,728000,RB11,RB0,RB00,1,BG00012463," GEWINN ENGINEERING CO.,"
10/17/2018,4500139361,10,,"Pneumatic Actuator Diaphragm Valve 'GF""",1,SET,THB,8415,8415,RB11,RB0,RB00,1,BG00012469," GOSHU TECHNOSERVICE CO.,"
10/02/2018,4500137690,10,,"Gardner Empty Tube,Grade B",1,EA,THB,14500,14500,RB11,RB2,RB00,1,BG00012474, H.J. UNKEL (THAI) LIMITE
10/01/2018,4500137589,10,,"Mixing Cup 1,000 ml.",3000,PC,THB,7.2,21600,RB11,RB3,RB00,1,BG00012481," HOONG HUAT PLASTIC LTD.,"
10/22/2018,4500138948,10,,ขวด 500 CC. ใส,2000,EA,THB,6.9,13800,RB11,RB1,RB00,1,BG00012481," HOONG HUAT PLASTIC LTD.,"
10/05/2018,4500138464,10,,"Spare parts ""Sullair""Model: WS1808 AC",1,EA,THB,16500,16500,RB11,RB3,RB00,1,BG00012491," INTER INDUSTRIAL CO., LT"
10/10/2018,4500138261,10,,ถุงผ้า (โหล),50,EA,THB,70,3500,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,20,,ถุงมือยางดำ 141 (คู่),50,EA,THB,39,1950,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,30,,ตลับกรองหน้ากากครึ่งหน้า 3M.7007K-100,20,EA,THB,150,3000,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,40,,ถุงมือแพทย์ไม่มีแป้ง Size S,2,EA,THB,128,256,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,50,,ผ้าปิดจมูก (โหล),50,SET,THB,28,1400,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,60,,แผ่นกรองฝุ่น 3M-7711,50,EA,THB,36,1800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/10/2018,4500138261,70,,ถุงมือพลาสติก,1500,EA,THB,1.2,1800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
10/22/2018,4500139311,10,,ค่ากำจัด Waste Solvent,2180,KG,THB,2.5,5450,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139311,20,,ค่ากำจัด Waste Solvent,2360,KG,THB,2.5,5900,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139315,10,,ค่าบริการล้างทำความสะอาด Drum,2065,EA,THB,3,6195,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139315,20,,ค่าบริการล้างทำความสะอาด Drum คุมเครื่อง,2065,EA,THB,5,10325,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139315,30,,ค่าบริการล้างทำความสะอาด Bulk,476,EA,THB,60,28560,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139315,40,,ค่าบริการล้างทำความสะอาด Bulk(E),12,EA,THB,100,1200,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139316,10,,ค่ากำจัด Wastewater Sludge,25950,KG,THB,3.2,83040,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139317,10,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย IRW,1,JOB,THB,24000,24000,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/22/2018,4500139317,20,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย IRS,1,JOB,THB,536256,536256,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
10/03/2018,4500137788,10,,"THF AR ,2.5 L (Fisher)",6,EA,THB,1550,9300,RB11,RB2,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/03/2018,4500137788,20,,Hydrochloric acid 0.5N 1L.(Qrec),12,EA,THB,550,6600,RB11,RB2,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/03/2018,4500137788,30,,Dibutylamine  500 ml.,6,EA,THB,1680,10080,RB11,RB2,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/03/2018,4500137789,10,,Dibutylamine  500 ml.,6,EA,THB,1680,10080,RB11,RB3,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/03/2018,4500137789,20,,Toluene AR grade 2.5L. (Qrec),4,EA,THB,650,2600,RB11,RB3,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/03/2018,4500137789,30,,Dropper ขนาด 3 ml. (box),1,EA,THB,650,650,RB11,RB3,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
10/31/2018,4500139644,10,,Hydrogen UHP,1,EA,THB,3000,3000,RB11,RB1,RB00,1,BG00012538, LINDE(THAILAND)PUBLIC CO
10/31/2018,4500139644,20,,Nitrogen UHP,1,EA,THB,801,801,RB11,RB1,RB00,1,BG00012538, LINDE(THAILAND)PUBLIC CO
10/31/2018,4500139644,30,,Helium UHP,1,EA,THB,11130,11130,RB11,RB1,RB00,1,BG00012538, LINDE(THAILAND)PUBLIC CO
10/31/2018,4500139644,40,,ค่าขนส่ง,3,EA,THB,40,120,RB11,RB1,RB00,1,BG00012538, LINDE(THAILAND)PUBLIC CO
10/03/2018,4500137732,10,,คูปองน้ำดื่ม,720,EA,THB,33,23760,RB11,RB0,RB00,1,BG00012547, M. WATER
10/24/2018,4500139051,10,,หมึก EPSON GJIC4(K),4,EA,THB,2400,9600,RB11,RB1,RB00,1,BG00012562, METRO SYSTEMS CORP. PUBL
10/24/2018,4500139051,20,,หมึก EPSON GJIC4(C),8,EA,THB,800,6400,RB11,RB1,RB00,1,BG00012562, METRO SYSTEMS CORP. PUBL
10/24/2018,4500139051,30,,หมึก EPSON GJIC4(M),4,EA,THB,800,3200,RB11,RB1,RB00,1,BG00012562, METRO SYSTEMS CORP. PUBL
10/24/2018,4500139051,40,,หมึก EPSON GJIC4(Y),2,EA,THB,800,1600,RB11,RB1,RB00,1,BG00012562, METRO SYSTEMS CORP. PUBL
10/04/2018,4500137815,10,,เนสกาแฟเรดคัพ 450 กรัม,1,EA,THB,2714,2714,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,20,,น้ำตาลทราย,25,KG,THB,24.5,612.5,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,30,,ถุงขยะดำ 24*28,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,40,,ถุงขยะดำ 30*40,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,50,,กระดาษเช็ดมือScottเนื้อ2ชั้น,8,EA,THB,1130,9040,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,60,,สบู่เหลว 3M ชมพู,4,EA,THB,120,480,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,70,,กระดาษทิชชู่ม้วนใหญ่ 2ชั้นKimsoft,3,EA,THB,640,1920,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/04/2018,4500137815,80,,น้ำยาล้างจานไลปอนเอฟ 20 ลิตร,1,EA,THB,640,640,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,10,,ถุงขยะ 30*40,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,20,,ถุงขยะ 36*45,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,30,,กระดาษเช็ดมือ scott,8,EA,THB,1130,9040,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,40,,สบู่เหลวล้างมือ 3M สีชมพู,4,EA,THB,120,480,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,50,,กระดาษชำระม้วนใหญ่Kimsoft 2ชั้น,3,EA,THB,640,1920,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/31/2018,4500139641,60,,ครีมเทียมคอฟฟี่เมต 450 กรัม,1,EA,THB,1400,1400,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
10/02/2018,4500138471,10,,Repair concrete ladder at Cool room IRW,1,JOB,THB,5500,5500,RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/02/2018,4500138471,20,,Repair concrete ladder at Cool room IRS,1,JOB,THB,5500,5500,RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/12/2018,4500138938,10,,ค่าบริการรื้อถอนห้องปั๊มที่ บ.โตชิบา,1,JOB,THB,10500,10500,RB11,RB0,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/18/2018,4500139318,10,,Repair wall of men toilet,1,JOB,THB,10500,10500,RB11,RB0,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/18/2018,4500139319,10,,Repair base of shower 2 nd Fl.,1,JOB,THB,7500,7500,RB11,RB3,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/18/2018,4500139321,10,,Repair Base of Platform,1,JOB,THB,18500,18500,RB11,RB3,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/18/2018,4500139324,10,,ค่าเช่าเครนยกรถโฟคลิฟท์,1,JOB,THB,18000,18000,RB11,RB0,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
10/24/2018,4500139105,10,,PM Contract for IRW Generator,1,JOB,THB,22000,22000,RB11,RB1,RB00,1,BG00012645," Piller (Thailand) Co., L"
10/24/2018,4500139154,10,,ติดตั้งSpotlight LED 200W IP65,1,EA,THB,45000,45000,RB11,RB3,RB00,1,BG00012653, POKIN ENGINEERING AND DE
10/18/2018,4500138883,10,,"Calculator""Casio""#DX-120B",1,PC,THB,350,350,RB11,RB1,RB00,1,BG00012656," PORN THAVEE OA CO., LTD."
10/01/2018,4500137819,10,,605-BT4B1601.03 Prominent Metering Pump,5,SET,THB,45000,225000,RB11,RB2,RB00,1,BG00012669, PROMINENT FLUID CONTROLS
10/31/2018,4500139648,10,,Sticker หน้าถัง M-200 (26x19 cm.),4000,EA,THB,5,20000,RB11,RB3,RB00,1,BG00012690, S.RUNGCHAI PUBLISHING  C
10/31/2018,4500139648,20,,Sticker หน้าถัง SR-550 (26x19 cm.),500,EA,THB,8,4000,RB11,RB3,RB00,1,BG00012690, S.RUNGCHAI PUBLISHING  C
10/31/2018,4500139648,30,,Sticker หน้าถัง MC-400H(26x16 cm.)เกาหลี,2000,EA,THB,4.5,9000,RB11,RB3,RB00,1,BG00012690, S.RUNGCHAI PUBLISHING  C
10/31/2018,4500139648,40,,Sticker ข้างถัง MC-400H(21x14.5 cm.),2000,EA,THB,2.5,5000,RB11,RB3,RB00,1,BG00012690, S.RUNGCHAI PUBLISHING  C
10/09/2018,4500138131,10,,,2,EA,THB,2250,4500,RB11,RB0,RB00,1,BG00012736," SPECTRUM INDUSTRY CO., L"
10/09/2018,4500138131,20,,สีทาถนน สีดำ,1,EA,THB,2100,2100,RB11,RB0,RB00,1,BG00012736," SPECTRUM INDUSTRY CO., L"
10/09/2018,4500138131,30,,สีทาถนน สีขาว,1,EA,THB,2100,2100,RB11,RB0,RB00,1,BG00012736," SPECTRUM INDUSTRY CO., L"
10/09/2018,4500138131,40,,สีทาถนน สีเหลือง G175,2,EA,THB,2250,4500,RB11,RB0,RB00,1,BG00012736," SPECTRUM INDUSTRY CO., L"
10/02/2018,4500137688,10,,หนังยางวงใหญ่ หนา,20,KG,THB,280,5600,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
10/02/2018,4500137688,20,,ถุงหูหิ้วไฮเดนหนาใส 12*20,30,KG,THB,95,2850,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
10/02/2018,4500137688,30,,เชือกฟาง,30,KG,THB,110,3300,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
10/17/2018,4500138715,10,,"วาล์ว PVC 2""แบบเกลียว",40,EA,THB,140,5600,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/19/2018,4500139146,10,,สีเคลือบเงา TOA G576 กล.,4,EA,THB,580,2320,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/19/2018,4500139146,20,,สีเคลือบเงา TOA G372 กล.,4,EA,THB,580,2320,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/19/2018,4500139146,30,,"ลูกกลิ้ง Somic 4""",12,EA,THB,50,600,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/19/2018,4500139146,40,,ปูนซีเมนต์ตราเสือ 50 kg.,3,EA,THB,145,435,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/19/2018,4500139146,50,,ทินเนอร์ AAA HARA,4,EA,THB,460,1840,RB11,RB1,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/22/2018,4500139334,10,,อุปกรณ์เพื่อนำไปปรับปรุงท่อน้ำล้าง 7item,1,JOB,THB,7016,7016,RB11,RB0,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/29/2018,4500139358,10,,Battery 3K รุ่น N200  ขนาด 12V 200AH,1,EA,THB,5900,5900,RB11,RB3,RB00,1,BG00012781, THARNTHONG SUVARNABHUMI
10/17/2018,4500138711,10,,"ข้อต่อวาล์ว PVC 2""",20,EA,THB,520,10400,RB11,RB1,RB00,1,BG00012810, TSP PART AND ENGINEERING
10/17/2018,4500139156,10,,"Philips LED,ลวดเชื่อม,ข้อต่อตรง,สายน้ำดี",1,SET,THB,9200,9200,RB11,RB0,RB00,1,BG00012810, TSP PART AND ENGINEERING
10/19/2018,4500139157,10,,ใบพัดสแตนเลส,6,EA,THB,850,5100,RB11,RB2,RB00,1,BG00012810, TSP PART AND ENGINEERING
10/31/2018,4500139655,10,,SynthesisRoom forIsocyanatePre-polyme30%,1,EA,THB,315000,315000,RB11,RB3,RB00,1,BG00012823, V.M.S. DEVELOPMENT AND T
10/31/2018,4500139655,20,,SynthesisRoom forIsocyanatePre-polyme60%,1,EA,THB,630000,630000,RB11,RB3,RB00,1,BG00012823, V.M.S. DEVELOPMENT AND T
10/09/2018,4500138150,10,,ผ้ากรองขาว 80 mesh,100,M,THB,120,12000,RB11,RB1,RB00,1,BG00012825," V.S. BURLY GROUP CO., LT"
10/09/2018,4500138150,20,,ผ้ากรองขาว 120 mesh,155,M,THB,110,17050,RB11,RB1,RB00,1,BG00012825," V.S. BURLY GROUP CO., LT"
10/09/2018,4500138150,30,,ผ้ากรองขาว 150 mesh,106,M,THB,130,13780,RB11,RB1,RB00,1,BG00012825," V.S. BURLY GROUP CO., LT"
10/09/2018,4500138150,40,,ผ้ากรองขาว 200 mesh,53,M,THB,240,12720,RB11,RB1,RB00,1,BG00012825," V.S. BURLY GROUP CO., LT"
10/11/2018,4500138383,10,,Shimax Temperature Indicator,5,SET,THB,4220,21100,RB11,RB2,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/11/2018,4500138383,20,,RTD PT100  Dia 6mm Length 450mm Cable 1m,5,SET,THB,5000,25000,RB11,RB2,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/11/2018,4500138383,30,,"Lamp,Switch,box,cable,nut",5,EA,THB,1500,7500,RB11,RB2,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/11/2018,4500138383,40,,"Wiring,Setup,Test",5,EA,THB,2000,10000,RB11,RB2,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/29/2018,4500139447,10,,Install On-Off Valve(Monomer Tank)30%,1,EA,THB,126000,126000,RB11,RB1,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/29/2018,4500139447,20,,Install On-Off Valve(Monomer Tank)70%,1,EA,THB,294000,294000,RB11,RB1,RB00,1,BG00012838," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138466,10,,"Stainless tube 1/2""",1,EA,THB,2200,2200,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138466,20,,"Swagelok Fitting 1/2"" NPT",4,SET,THB,1200,4800,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138466,30,,"Stainless Ball Valve Hilock 1/2"" NPT",2,SET,THB,1500,3000,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138466,40,,Labour cost & Transportation,1,EA,THB,3000,3000,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138467,10,,RTD PT100(TIC-401) Class A,1,SET,THB,7500,7500,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/01/2018,4500138467,20,,RTD PT100(TIC-9061) Class A,1,SET,THB,8000,8000,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
10/08/2018,4500138022,10,,MA SMG Message gateway,1,JOB,THB,46750,46750,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/08/2018,4500138022,20,,MA SMG Message gateway,1,JOB,THB,46750,46750,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/26/2018,4500139256,10,,MA Trend Micro officescan Enterprise,1,JOB,THB,70000,70000,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/26/2018,4500139256,20,,MA Trend Micro officescan Enterprise,1,JOB,THB,70000,70000,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/26/2018,4500139256,30,,Support service(OFF),1,JOB,THB,15000,15000,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/26/2018,4500139256,40,,Support service(FAC),1,JOB,THB,15000,15000,RB11,RB0,RB00,1,BG00012845," Zenith Comp Co., Ltd."
10/17/2018,4500138726,10,,"เปลี่ยน Battery ,UPS of DCS (PD-IRW)",1,JOB,THB,7980,7980,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
10/17/2018,4500138726,20,,"เปลี่ยน Battery ,UPS of DCS (MA-CC)",1,JOB,THB,2880,2880,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
10/17/2018,4500138726,30,,"เปลี่ยน Battery ,UPS of DCS (HR-CC)",1,JOB,THB,1900,1900,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
10/06/2018,4500138943,10,,อุปกรณ์สำหรับงานซ่อม wter bath IRS,1,JOB,THB,5250,5250,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
10/06/2018,4500138943,20,,อุปกรณ์สำหรับงานซ่อม water bath IRW,1,JOB,THB,1950,1950,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
