Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
03/07/18,TMSC021,,"ยูโบลว์ 2""",,5,10,50,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ยูโบลว์ 1-1/2""",,5,7,35,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ยูโบลว์ 1""",,5,5,25,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ข้องอหนา 90 PVC 1""",,10,8.5,85,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ข้อต่อตรงหนา  PVC 1""",,10,6.1,61,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"สามทางหนา PVC 1""",,5,12.5,62.5,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"สามทางลดหนา PVC 2""*1""",,1,45.6,45.6,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"บอลวาล์ว PVC 3""",,1,380,380,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ข้อต่อตรงเกลียวนอก PVC 2""",,6,17.3,103.8,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"ท่อ PVC 2""",,5,260,1300,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,ท่อสั้นหน้าจาน PVC,,3,156,468,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"น๊อตเกลียวตลอด 5/8""*3""",,1,80,80,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,"บอลวาล์ว PVC 2"" แบบสวม",,2,170,340,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC021,,สีเคลือบเงา TOA G584,,1,580,580,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,ท่อ PVC 20 mm.,,7,56,392,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,"ข้อต่อตรง PVC 1-1/2""",,10,11.7,117,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,"ข้องอ 90 1-1/2""",,5,18.3,91.5,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,"ท่อ PVC 1/2""",,2,53,106,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,บอลวาล์ว 1/2,,2,24,48,,ธารทองสุวรรณภูมิ,OP-009
03/07/18,TMSC022,,บอลวาล์ว 1,,2,108,216,,ธารทองสุวรรณภูมิ,OP-009
03/05/18,TMSC023,,"แปรงทาสี 1""",,10,20,200,,ธารทองสุวรรณภูมิ,OP-009
03/05/18,TMSC023,,"แปรงทาสี 2""",,10,15,150,,ธารทองสุวรรณภูมิ,OP-009
03/05/18,TMSC023,,"ลูกกลิ้ง 4""",,5,120,600,,ธารทองสุวรรณภูมิ,OP-009
03/05/18,TMSC023,,"กระดาษกาวย่น 1""",,36,12,432,,ธารทองสุวรรณภูมิ,OP-009
03/19/18,TMSC024,,ทินเนอร์ AAA,,1,390,390,,ธารทองสุวรรณภูมิ,OP-009
03/19/18,TMSC024,,สีเขียวเคลือบเงา,,3,580,1740,,ธารทองสุวรรณภูมิ,OP-009
03/19/18,TMSC024,,"อะไหล่ลูกกลิ้ง Stanley 4""",,24,350,8400,,ธารทองสุวรรณภูมิ,OP-009
03/19/18,TMSC025,,"บีกเกอร์พลาสติก 5,000 ml.",,12,780,9360,,ธารทองสุวรรณภูมิ,OP-009
03/22/18,TMSC027,,กระดาษสีชมพู 80 แกรม,,10,135,1350,,สุ่ยเซ้งเครื่องเขียน,OP-009
03/22/18,TMSC027,,กระดาษสีโอรส 80 แกรม,,3,135,405,,สุ่ยเซ้งเครื่องเขียน,OP-009
03/22/18,TMSC027,,กระดาษสีเขียวอ่อน 80 แกรม,,2,135,270,,สุ่ยเซ้งเครื่องเขียน,OP-009
03/20/18,TMSC028,,แบตเตอรี่รถ Hand lift,,1,6800,6800,,ธารทองสุวรรณภูมิ,OP-009
03/20/18,TMSC030,,ถุงร้อน 6*9,,6,95,570,,ธนพล,OP-009
03/23/18,TMSC032,,แก้วน้ำ Ocean glass,,1,185.84,185.84,,COL,OP-009
03/23/18,TMSC032,,สบู่ lux,,4,63.46,253.84,,COL,OP-009
03/23/18,TMSC034,,มุ้งไนล่อน 26 mesh,,6,600,3600,,ธนพล,OP-009
03/23/18,TMSC034,,ถุงไฮเดน 12*20,,30,95,2850,,ธนพล,OP-009
03/23/18,TMSC034,,เศษผ้าเช็ดเครื่อง,,2,500,1000,,ธนพล,OP-009
03/23/18,TMSC034,,ถุงขยะสีดำ 40*60,,30,45,1350,,ธนพล,OP-009
03/23/18,TMSC035,,กล่องเอกสาร 3 ช่อง ดำ,,4,228.97,915.88,,COL,OP-009
03/23/18,TMSC035,,กล่องเอกสาร 1 ช่อง ดำ,,1,79.44,79.44,,COL,OP-009
03/23/18,TMSC035,,แม่เหล็กกลม  5 เม็ด,,12,34.58,414.96,,COL,OP-009
03/23/18,TMSC035,,กระดาษชำระ Soft box scott,,4,101.87,407.48,,COL,OP-009
03/23/18,TMSC035,,สเปรย์ปรับอากาศ เกลด คลีนแอร์,,4,128.04,512.16,,COL,OP-009
03/23/18,TMSC035,,ปากกามาร์คเกอร์ นง. ซากุระ,,12,53.27,639.24,,COL,OP-009
03/26/18,TMSC036,,ถ่าน AA,,60,9,540,,ธนพล,OP-009
03/26/18,TMSC036,,ถ่าน Alkaline AA,,20,20,400,,ธนพล,OP-009
03/27/18,TMSC041,,Refill ผ้าหมึก Epson(Ribbon),,8,85,680,,Metro system,OP-009
03/27/18,TMSC041,,Refill ribbon cartridge FX-2170,,2,465,930,,Metro system,OP-009
03/28/18,TMSC043,,Copping 40 SMA,,5,90,450,,ธารทองสุวรรณภูมิ,OP-009
03/28/18,TMSC043,,Copping 40 PM,,5,27,135,,ธารทองสุวรรณภูมิ,OP-009
03/28/18,TMSC043,,Copping 40 SPA,,5,90,450,,ธารทองสุวรรณภูมิ,OP-009
03/28/18,TMSC043,,Copping 40 PP,,5,27,135,,ธารทองสุวรรณภูมิ,OP-009
03/28/18,TMSC043,,Mini ball valve sanwa 4 หุน,,6,84,504,,ธารทองสุวรรณภูมิ,OP-009
03/28/18,TMSC045,,ซองกระดุมพลาสติก A4,,36,11.21,403.56,,COL,OP-009
03/28/18,TMSC045,,น้ำยาล้างจานไลปอนเอฟ,,3,144.86,434.58,,COL,OP-009
03/28/18,TMSC045,,ใยขัดติดฟองน้ำ,,1,70.09,70.09,,COL,OP-009
03/28/18,TMSC045,,น้ำยาถูพื้นคลีนโฮม,,1,219.63,219.63,,COL,OP-009
03/28/18,TMSC045,,น้ำยาล้างห้องน้ำ,,1,185.98,185.98,,COL,OP-009
03/28/18,TMSC045,,เทปกาวย่น,,10,15.89,158.9,,COL,OP-009
03/28/18,TMSC045,,ลวดเสียบกลม,,1,76.64,76.64,,COL,OP-009
03/28/18,TMSC045,,น้ำหอมปรับอากาศ,,4,121.5,486,,COL,OP-009
04/03/18,TMSC046,,ถุงใส 16*26,,20,95,1900,,ธนพล,OP-009
04/03/18,TMSC046,,ผ้ากรองเขียว,,1,600,600,,ธนพล,OP-009
04/03/18,TMSC048,,Tin Plate,,10,750,7500,,ธนพล,OP-009
04/03/18,TMSC049,,มีดคัตเตอร์ SDI,,3,172.9,518.7,,COL,OP-009
04/03/18,TMSC049,,น้ำยาล้างห้องน้ำ 3.8 ลิตร,,2,126.17,252.34,,COL,OP-009
04/03/18,TMSC049,,ถ่านไฟฉาย D,,24,38.32,919.68,,COL,OP-009
04/03/18,TMSC049,,ถ่านไฟฉาย C,,24,37.38,897.12,,COL,OP-009
04/03/18,TMSC049,,ถ่านไฟฉาย AA,,15,29.91,448.65,,COL,OP-009
04/03/18,TMSC049,,ถ่านไฟฉาย AAA,,30,23.36,700.8,,COL,OP-009
04/03/18,TMSC049,,เทปผ้า 2นิ้ว สีน้ำเงิน เดลต้า,,36,46.73,1682.28,,COL,OP-009
04/03/18,TMSC056,,น้ำยาลอกคราบกาว 3M,,12,625,7500,,ธารทองสุวรรณภูมิ,OP-009
04/03/18,TMSC057,,"อะไหล่ลูกกลิ้ง Stanley 4""",,2,95,190,,ธารทองสุวรรณภูมิ,OP-009
04/03/18,TMSC057,,สีเคลือบเงา TOA G370,,2,580,1160,,ธารทองสุวรรณภูมิ,OP-009
04/03/18,TMSC057,,สีเคลือบเงา TOA G463,,4,580,2320,,ธารทองสุวรรณภูมิ,OP-009
04/03/18,TMSC057,,สีเคลือบเงา TOA G411,,1,580,580,,ธารทองสุวรรณภูมิ,OP-009
04/09/18,TMSC058,,ลิ้นชักเขียวใส ออร์ก้า TCB-10 10ชั้น,,2,1336.45,2672.9,,COL,OP-009
04/09/18,TMSC058,,แฟ้มม้า 202F ดำ,,3,216.82,650.46,,COL,OP-009
04/25/18,TMSC060,,เศษผ้า,,5,500,2500,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC060,,ผงซักฟอก,,1,780,780,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC060,,ไม้กวาดดอกหญ้า,,12,65,780,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC060,,ไม้ถูพื้นพร้อมผ้า,,5,15,75,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC060,,ถุงหูหิ้วแบบใส 12*20,,5,110,550,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC061,,ยางมะตอย,,10,120,1200,,ธารทองสุวรรณภูมิ,OP-009
04/25/18,TMSC061,,ท่อน้ำทิ้งชุบโครเมี่ยม,,1,380,380,,ธารทองสุวรรณภูมิ,OP-009
04/26/18,TMSC062,,แปรงทองเหลือง 5 แถว,,2,45,90,,ธารทองสุวรรณภูมิ,OP-009
04/26/18,TMSC062,,"กรวยพลาสติก 10""",,5,80,400,,ธารทองสุวรรณภูมิ,OP-009
04/27/18,TMSC064,,ไม้ขนไก่,,14,240,3360,,ธนพล,OP-009
04/30/18,TMSC075,,ป้าย Sticker A5,,50,28.97,1448.5,,COL,OP-009
04/30/18,TMSC075,,พลาสติกเคลือบบัตร A4,,6,336.45,2018.7,,COL,OP-009
04/30/18,TMSC075,,กระดาษสีเหลืองเข้ม,,2,261.68,523.36,,COL,OP-009
04/30/18,TMSC075,,กระดาษสีเขียวเข้ม,,4,278.5,1114,,COL,OP-009
04/30/18,TMSC075,,ซองพลาสติกแข็ง,,40,40.19,1607.6,,COL,OP-009
04/30/18,TMSC075,,พลาสติกกันเขต ดำ-เหลือง,,4,285.05,1140.2,,COL,OP-009
04/30/18,TMSC075,,หนังยางวงใหญ่ 500 กรัม,,4,135.51,542.04,,COL,OP-009
04/27/18,TMSC077,,กระดาษเช็ดหน้า Kleenex,,2,126.17,126.17,,COL,OP-009
04/27/18,TMSC077,,น้ำยาล้างห้องน้ำ เป็ดม่วง,,6,53.27,53.27,,COL,OP-009
04/27/18,TMSC077,,เจลปรับอากาศเฟรชแอร์,,6,49.53,49.53,,COL,OP-009
04/27/18,TMSC077,,แปรงขัดพื้นหัวพลาสติกด้ามยาว,,1,102.8,102.8,,COL,OP-009
04/27/18,TMSC077,,น้ำยาเก็บฝุ่น,,1,280.37,280.37,,COL,OP-009
04/27/18,TMSC077,,หลอดงอหุ้มกระดาษ,,2,37.38,74.76,,COL,OP-009
04/27/18,TMSC077,,เจลปรับอากาศ เกลด,,2,89.72,179.44,,COL,OP-009
04/27/18,TMSC077,,ชา Dilmah,,1,233.64,233.64,,COL,OP-009
03/15/18,TMSC086,,"บอลวาล์ว PVC 1-1/2""",,6,135,810,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"ข้อต่อตรงลด หนา PVC 2""x1-1/2""",,2,18.5,37,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"ข้อต่อตรงลด หนา PVC 2""x1""",,2,18.5,37,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"ท่อสั้นหน้าจาน PVC 2""",,2,156,312,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"ข้อต่อตรงเกลียวนอก PVC 1-1/2""",,6,12.1,72.6,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"บอลวาล์ว PVC 1""",,2,58,116,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,น้ำยาทาท่อ,,5,135,675,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"บอลวาล์ว PVC 2""",,2,140,280,,ธารทองสุวรรณภูมิ,OP-009
03/15/18,TMSC086,,"ท่อ PVC 2"" ชั้น 13.5",,2,260,520,,ธารทองสุวรรณภูมิ,OP-009
